Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2022-10-30,"The Sins of the Son",5.10b,,https://www.mountainproject.com/route/108831115/the-sins-of-the-son,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",3.4,-1,Lead,,"Sport, TR",,60,2900
2022-10-30,"The Contortionist",5.9+,,https://www.mountainproject.com/route/108461984/the-contortionist,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.3,-1,Lead,Fell/Hung,"Sport, TR",,,2500
2022-10-15,"Baby Bear",5.4,"Rach first trad climb. Beautiful fall day",https://www.mountainproject.com/route/109564880/baby-bear,1,"New York > Powerlinez > k. Tower Wall area > 5. Three Bears Wall",2.0,-1,Lead,,"Trad, TR",,85,1400
2022-10-15,"The Sins of the Son",5.10b,"W/ rach",https://www.mountainproject.com/route/108831115/the-sins-of-the-son,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",3.4,-1,Lead,Redpoint,"Sport, TR",,60,2900
2022-10-15,Rachel,5.10b,"Finally got the redpoint. Left hand around the arete",https://www.mountainproject.com/route/108831064/rachel,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.5,-1,Lead,Redpoint,"Sport, TR",,60,2900
2022-10-15,Rachel,5.10b,"Fall & lowered. Then reclimb, falling at crux again",https://www.mountainproject.com/route/108831064/rachel,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.5,-1,Lead,Fell/Hung,"Sport, TR",,60,2900
2022-10-09,Minty,5.4,"Lots of wandering and route finding for me",https://www.mountainproject.com/route/105800326/minty,2,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",3.0,-1,Lead,Flash,Trad,,250,1400
2022-10-09,"High Exposure",5.6,"Up the corner on p1 to beautiful climbing p2",https://www.mountainproject.com/route/105798994/high-exposure,2,"New York > The Gunks > The Trapps > i. High E",3.8,-1,Lead,Flash,Trad,,250,1600
2022-10-04,"Direct North Face of Shothole",V0,,https://www.mountainproject.com/route/105740063/direct-north-face-of-shothole,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Boulders - Little Cottonwood > Secret Garden > All Thumbs Boulder",3.0,-1,Send,,Boulder,,10,20008
2022-10-04,Shorty,V0,,https://www.mountainproject.com/route/105739955/shorty,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Boulders - Little Cottonwood > Secret Garden > Copperhead Boulder",1.6,-1,Send,,Boulder,,10,20008
2022-10-04,Rails,V1,,https://www.mountainproject.com/route/105803338/rails,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Boulders - Little Cottonwood > Secret Garden > Copperhead Boulder",2.3,-1,Flash,,Boulder,,15,20100
2022-10-04,"Slab 3",V0,,https://www.mountainproject.com/route/105803333/slab-3,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Boulders - Little Cottonwood > Secret Garden > Copperhead Boulder",1.7,-1,Send,,Boulder,,15,20008
2022-10-04,"Slab 2",V0,,https://www.mountainproject.com/route/105803328/slab-2,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Boulders - Little Cottonwood > Secret Garden > Copperhead Boulder",1.8,-1,Flash,,Boulder,,20,20008
2022-10-04,Slab,V0,,https://www.mountainproject.com/route/105803324/slab,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Boulders - Little Cottonwood > Secret Garden > Copperhead Boulder",2.0,-1,Send,,Boulder,,20,20008
2022-10-04,Appollo,V0+,,https://www.mountainproject.com/route/106430325/appollo,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Boulders - Little Cottonwood > Secret Garden > Goldy Boulder",2.8,-1,Send,,Boulder,,15,20010
2022-10-04,"The Offwidth","5.7 V0+","What a line. First ow. My favorite boulder so far",https://www.mountainproject.com/route/109551316/the-offwidth,1,"Utah > Wasatch Range > Central Wasatch > Little Cottonwood Canyon > Boulders - Little Cottonwood > Secret Garden > Offwidth Boulder",3.2,4,Flash,,Boulder,,,1800
2022-10-01,"Stego Crack",5.9+,,https://www.mountainproject.com/route/123180729/stego-crack,1,"Utah > Southeast Utah > Potash Road > Wall Street",2.1,1,TR,,Trad,5.9,35,2500
2022-10-01,"Stego Slab",5.10a,,https://www.mountainproject.com/route/107461463/stego-slab,1,"Utah > Southeast Utah > Potash Road > Wall Street",2.1,-1,Lead,Redpoint,Sport,,35,2600
2022-10-01,"Mini Skirt",5.10a,,https://www.mountainproject.com/route/108039039/mini-skirt,1,"Utah > Southeast Utah > Potash Road > Wall Street",2.3,-1,Lead,Redpoint,Sport,,65,2600
2022-09-30,"Goth Girls","5.10c PG13","proud to have this flash under my belt",https://www.mountainproject.com/route/107659215/goth-girls,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Salt Lake Slips",2.4,3,Lead,Flash,Sport,,80,3200
2022-09-30,Witchhunt,5.10a,,https://www.mountainproject.com/route/105739913/witchhunt,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Salt Lake Slips",2.5,-1,TR,,Sport,,40,2600
2022-09-30,Witchhunt,5.10a,"Great juggy overhang",https://www.mountainproject.com/route/105739913/witchhunt,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Salt Lake Slips",2.5,-1,Lead,Flash,Sport,,40,2600
2022-09-30,"Salem's Lot",5.10b,"Too pumped to clip anchors and took a whip",https://www.mountainproject.com/route/105740135/salems-lot,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Salt Lake Slips",2.5,-1,Lead,Fell/Hung,"Sport, TR",,60,2900
2022-09-30,Nosferatu,5.10a,,https://www.mountainproject.com/route/106067877/nosferatu,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Salt Lake Slips",2.1,-1,Lead,Flash,Sport,,50,2600
2022-09-30,"High Fructose Corn Syrup",5.8,,https://www.mountainproject.com/route/107299736/high-fructose-corn-syrup,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Salt Lake Slips",2.7,-1,Lead,Flash,Sport,,115,2100
2022-09-30,Maudlin,5.7,"Rope stretcher for sure",https://www.mountainproject.com/route/106067460/maudlin,1,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Salt Lake Slips",2.6,-1,Lead,Flash,Sport,,115,1800
2022-09-30,"Italian Arete",5.6,"Strung pitches together. Rap down in the dark",https://www.mountainproject.com/route/105739997/italian-arete,2,"Utah > Wasatch Range > Central Wasatch > Big Cottonwood Canyon > Salt Lake Slips",2.6,-1,Lead,Flash,Sport,,160,1600
2022-09-28,V1,V1,,https://www.mountainproject.com/route/108316845/v1,1,"Utah > Wasatch Range > Northern Wasatch > Ogden > Ogden Boulder Field > Lower Boulder Field > Lobster Rock",1.3,-1,Send,,Boulder,,10,20100
2022-09-28,Ponytail,V3,,https://www.mountainproject.com/route/118614805/ponytail,1,"Utah > Wasatch Range > Northern Wasatch > Ogden > Ogden Boulder Field > Lower Boulder Field > Lobster Rock",2.5,-1,Send,,Boulder,,,20300
2022-09-28,Blue,V1,,https://www.mountainproject.com/route/106876594/blue,1,"Utah > Wasatch Range > Northern Wasatch > Ogden > Ogden Boulder Field > Lower Boulder Field > Lobster Rock",2.1,-1,Send,,Boulder,,12,20100
2022-09-28,V0,V0,,https://www.mountainproject.com/route/108314921/v0,1,"Utah > Wasatch Range > Northern Wasatch > Ogden > Ogden Boulder Field > Lower Boulder Field > Hidden Boulder",1.5,-1,Send,,Boulder,,12,20008
2022-09-28,"Hidden Mantle",V0,,https://www.mountainproject.com/route/109815781/hidden-mantle,1,"Utah > Wasatch Range > Northern Wasatch > Ogden > Ogden Boulder Field > Lower Boulder Field > Hidden Boulder",1.4,-1,Flash,,Boulder,,8,20008
2022-09-28,Transmission,V1,,https://www.mountainproject.com/route/106857470/transmission,1,"Utah > Wasatch Range > Northern Wasatch > Ogden > Ogden Boulder Field > Lower Boulder Field > Hidden Boulder",2.4,-1,Send,,Boulder,,10,20100
2022-09-18,"The Daytripper",5.8+,Barefoot,https://www.mountainproject.com/route/106793303/the-daytripper,1,"New Hampshire > *Rumney > New Wave",1.9,-1,Lead,Onsight,Sport,,50,2200
2022-09-18,"Ten of Spades",5.10c,,https://www.mountainproject.com/route/105968891/ten-of-spades,1,"New Hampshire > *Rumney > New Wave",2.8,-1,Lead,Onsight,Sport,,,3200
2022-09-18,"Air and Pleasant Danger",5.8,,https://www.mountainproject.com/route/105925159/air-and-pleasant-danger,1,"New Hampshire > *Rumney > New Wave",2.3,-1,Lead,Flash,Sport,,70,2100
2022-09-18,Smokestack,5.9+,"New favorite climb ",https://www.mountainproject.com/route/105998986/smokestack,1,"New Hampshire > *Rumney > New Wave",3.4,-1,Lead,Flash,Sport,,,2500
2022-09-17,"Little Angler",5.8,,https://www.mountainproject.com/route/105993528/little-angler,1,"New Hampshire > *Rumney > Pulse Wall",2.2,-1,Lead,Flash,Sport,,,2100
2022-09-17,"Lazy Days",5.5,,https://www.mountainproject.com/route/105993590/lazy-days,1,"New Hampshire > *Rumney > Pulse Wall",1.8,-1,Lead,Flash,Sport,,30,1500
2022-09-17,"Sight Unseen",5.7,,https://www.mountainproject.com/route/110964570/sight-unseen,1,"New Hampshire > *Rumney > The Balcony",2.4,-1,Lead,Flash,Sport,,,1800
2022-09-17,Always,5.10b,"Aided on first bolt",https://www.mountainproject.com/route/110964507/always,1,"New Hampshire > *Rumney > The Balcony",2.1,-1,Lead,Fell/Hung,Sport,,50,2900
2022-09-17,"After All This Time",5.7,,https://www.mountainproject.com/route/110964463/after-all-this-time,1,"New Hampshire > *Rumney > The Balcony",3.5,-1,Lead,,Sport,,50,1800
2022-09-17,"Sparking Poodles",5.10b,,https://www.mountainproject.com/route/106137809/sparking-poodles,1,"New Hampshire > *Rumney > Kennel Wall",1.8,-1,Lead,Redpoint,Sport,,,2900
2022-09-17,"Sparking Poodles",5.10b,,https://www.mountainproject.com/route/106137809/sparking-poodles,1,"New Hampshire > *Rumney > Kennel Wall",1.8,-1,Lead,Fell/Hung,Sport,,,2900
2022-09-17,Giganthopicicus,5.6,"Approach shoes",https://www.mountainproject.com/route/106144846/giganthopicicus,1,"New Hampshire > *Rumney > Kennel Wall",2.4,-1,Lead,Flash,Sport,,,1600
2022-09-17,"Black Dog Crack",5.10b,"First 10b flash. Fun jams and locks",https://www.mountainproject.com/route/106003101/black-dog-crack,1,"New Hampshire > *Rumney > New Wave",2.5,-1,Lead,Flash,Sport,,,2900
2022-09-16,"Upper Refuse",5.5,"First multi pitch trad lead",https://www.mountainproject.com/route/105938018/upper-refuse,3,"New Hampshire > *Cathedral Ledge > Barber Wall",3.1,-1,Lead,,Trad,,200,1500
2022-09-12,"After All This Time",5.7,"Lots of emotion stepping out onto that rail ",https://www.mountainproject.com/route/110964463/after-all-this-time,1,"New Hampshire > *Rumney > The Balcony",3.5,-1,Lead,Onsight,Sport,,50,1800
2022-09-12,Junco,5.8+,,https://www.mountainproject.com/route/105876683/junco,1,"New Hampshire > *Rumney > Jimmy Cliff",3.4,-1,Lead,,Sport,,80,2200
2022-09-12,Junco,5.8+,,https://www.mountainproject.com/route/105876683/junco,1,"New Hampshire > *Rumney > Jimmy Cliff",3.4,-1,Lead,Onsight,Sport,,80,2200
2022-09-12,Centerpiece,5.10d,"Will have to get this clean one day",https://www.mountainproject.com/route/105906870/centerpiece,1,"New Hampshire > *Rumney > Bonsai",3.3,-1,Lead,Fell/Hung,Sport,,70,3500
2022-09-12,"War and  Peace",5.9+,,https://www.mountainproject.com/route/105878619/war-and-peace,1,"New Hampshire > *Rumney > Bonsai",2.8,-1,Lead,Onsight,Sport,,,2500
2022-09-12,Kamikazee,5.8,,https://www.mountainproject.com/route/105939289/kamikazee,1,"New Hampshire > *Rumney > Bonsai",1.3,-1,Lead,,Sport,,,2100
2022-09-12,Masterpiece,5.10a,"First 10 onsight. Beautiful climb",https://www.mountainproject.com/route/105878204/masterpiece,1,"New Hampshire > *Rumney > Bonsai",3.1,-1,Lead,Onsight,Sport,,,2600
2022-09-12,"Lonesome Dove",5.10a,"Exciting whole way though",https://www.mountainproject.com/route/105879126/lonesome-dove,1,"New Hampshire > *Rumney > Jimmy Cliff",3.6,-1,Lead,Onsight,Sport,,,2600
2022-09-11,"Lady and the Tramp",5.4,"Rushed some moves, but good climbing overall ",https://www.mountainproject.com/route/106057108/lady-and-the-tramp,2,"New Hampshire > *Rumney > Jimmy Cliff",2.7,-1,Solo,,Sport,,250,1400
2022-09-11,"Lady and the Tramp",5.4,"Simul climb w mark. Practiced short fixing",https://www.mountainproject.com/route/106057108/lady-and-the-tramp,2,"New Hampshire > *Rumney > Jimmy Cliff",2.7,-1,Follow,,Sport,,250,1400
2022-09-11,"Clip a Dee Doo Dah",5.3,"First solo. Great climb",https://www.mountainproject.com/route/105888037/clip-a-dee-doo-dah,2,"New Hampshire > *Rumney > Jimmy Cliff",3.1,-1,Solo,,Sport,,300,1300
2022-09-11,"Clip a Dee Doo Dah",5.3,"Led p2",https://www.mountainproject.com/route/105888037/clip-a-dee-doo-dah,2,"New Hampshire > *Rumney > Jimmy Cliff",3.1,-1,Lead,Flash,Sport,,300,1300
2022-09-04,"Lake Placid Slide",3rd,"got sick while on this adventure, felt so destroyed by the end",https://www.mountainproject.com/route/122184006/lake-placid-slide,1,"New York > Adirondacks > * Adirondack Slides > Whiteface",3.0,-1,Solo,,"Trad, Alpine",,2000,800
2022-09-03,"No Bats Here",5.4,,https://www.mountainproject.com/route/123023838/no-bats-here,1,"New York > Adirondacks > B: Chapel Pond Pass > Spanky's Area > Sunshine City",1.0,1,Lead,Flash,Trad,5.4,90,1400
2022-09-03,"Sleeping Bats Fly",5.5,,https://www.mountainproject.com/route/119767344/sleeping-bats-fly,1,"New York > Adirondacks > B: Chapel Pond Pass > Spanky's Area > Sunshine City",1.6,-1,Lead,Onsight,Trad,,90,1500
2022-09-03,"Bee Hold",5.8,,https://www.mountainproject.com/route/106768298/bee-hold,1,"New York > Adirondacks > B: Chapel Pond Pass > Spanky's Area > Sunshine City",3.0,-1,Lead,,Sport,,100,2100
2022-09-03,WMP,5.7+,,https://www.mountainproject.com/route/107863713/wmp,1,"New York > Adirondacks > B: Chapel Pond Pass > Spanky's Area > Sunshine City",2.5,-1,Lead,,Sport,,100,1900
2022-09-03,WMP,5.7+,,https://www.mountainproject.com/route/107863713/wmp,1,"New York > Adirondacks > B: Chapel Pond Pass > Spanky's Area > Sunshine City",2.5,-1,Lead,Redpoint,Sport,,100,1900
2022-08-28,"Papa Bear",5.4,,https://www.mountainproject.com/route/108425148/papa-bear,1,"New York > Powerlinez > k. Tower Wall area > 5. Three Bears Wall",2.3,-1,Lead,Flash,"Trad, TR",,85,1400
2022-08-28,"Baby Bear",5.4,"led, mark followed, al soloed",https://www.mountainproject.com/route/109564880/baby-bear,1,"New York > Powerlinez > k. Tower Wall area > 5. Three Bears Wall",2.0,-1,Lead,Flash,"Trad, TR",,85,1400
2022-08-28,"Rachel's Crack",5.8-,,https://www.mountainproject.com/route/108425035/rachels-crack,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",3.1,-1,TR,,"Trad, TR",,90,2000
2022-08-28,"Johnson Route",5.7+,,https://www.mountainproject.com/route/108425177/johnson-route,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",2.9,-1,TR,,"Trad, TR",,90,1900
2022-08-28,"Ogre Arete",5.9,,https://www.mountainproject.com/route/108425190/ogre-arete,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",2.6,-1,TR,,"Trad, TR",,90,2400
2022-08-25,Rebecca,5.10d,,https://www.mountainproject.com/route/108831072/rebecca,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.6,-1,TR,,"Sport, TR",,60,3500
2022-08-25,Rachel,5.10b,,https://www.mountainproject.com/route/108831064/rachel,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.5,-1,Lead,Fell/Hung,"Sport, TR",,60,2900
2022-08-25,"The Contortionist",5.9+,,https://www.mountainproject.com/route/108461984/the-contortionist,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.3,-1,Lead,Onsight,"Sport, TR",,,2500
2022-08-21,"Birdie Party",5.10b,"P1 5.8, w/ al",https://www.mountainproject.com/route/106106801/birdie-party,1,"New York > The Gunks > The Trapps > e. The Mac Wall (Something Interesting)",3.2,-1,Follow,,Trad,,200,2900
2022-08-21,"Twin Oaks",5.3,,https://www.mountainproject.com/route/106139499/twin-oaks,2,"New York > The Gunks > The Trapps > f. The Guides' Wall (Madame G's)",1.9,-1,Follow,,Trad,,190,1300
2022-08-21,"Double Chin",5.5,,https://www.mountainproject.com/route/106133896/double-chin,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",2.6,-1,Follow,,Trad,,80,1500
2022-08-14,Barefoot,V1+,"Barefoot, on the way out",https://www.mountainproject.com/route/113574590/barefoot,1,"New York > Powerlinez > * Powerlinez Bouldering > Welcome Boulders > Tarzan Swing",2.2,-1,Send,,Boulder,,,20110
2022-08-14,Rachel,5.10b,,https://www.mountainproject.com/route/108831064/rachel,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.5,-1,Lead,Fell/Hung,"Sport, TR",,60,2900
2022-08-14,Rachel,5.10b,"Couldn’t get the crux without hanging. Also JJ first lead. ",https://www.mountainproject.com/route/108831064/rachel,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.5,-1,Lead,Fell/Hung,"Sport, TR",,60,2900
2022-08-14,"Fifty foot of love","5.10+ PG13",,https://www.mountainproject.com/route/110475251/fifty-foot-of-love,1,"New York > Powerlinez > k. Tower Wall area > 4. Dave's Wall",2.8,-1,TR,,"Trad, TR",,50,3300
2022-08-14,"Seven Pieces of Pro",5.8,"Mock trad. Only 4 pieces of pro, 3 bomber",https://www.mountainproject.com/route/110476228/seven-pieces-of-pro,1,"New York > Powerlinez > k. Tower Wall area > 4. Dave's Wall",2.8,-1,TR,,"Trad, TR",,45,2100
2022-08-14,"Roofy Direct",5.10a,,https://www.mountainproject.com/route/110476038/roofy-direct,1,"New York > Powerlinez > k. Tower Wall area > 4. Dave's Wall",3.1,-1,TR,,"Trad, TR",,45,2600
2022-08-14,"No Rest for the Wicked",5.9+,,https://www.mountainproject.com/route/108425100/no-rest-for-the-wicked,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",3.1,-1,TR,,"Trad, TR",,90,2500
2022-07-17,"General assortment of cliffs in Lost City without specific guide to any climbs",5.0,5.9,https://www.mountainproject.com/route/116769595/general-assortment-of-cliffs-in-lost-city-without-specific-guide-to-any-climbs,1,"New York > The Gunks > Lost City",2.8,-1,Follow,,"Trad, TR",5.0,,1000
2022-07-17,"General assortment of cliffs in Lost City without specific guide to any climbs",5.0,5.8,https://www.mountainproject.com/route/116769595/general-assortment-of-cliffs-in-lost-city-without-specific-guide-to-any-climbs,1,"New York > The Gunks > Lost City",2.8,-1,Follow,,"Trad, TR",5.0,,1000
2022-07-17,Jackie,5.5,"P1 only. First trad lead w/ Yan& al. After lost city session. Quiet day at the gunks",https://www.mountainproject.com/route/105812940/jackie,1,"New York > The Gunks > The Trapps > b. Jackie and friends",3.1,-1,Lead,Flash,Trad,,160,1500
2022-07-17,Horseman,5.5,"2nd trad lead, before I climbed was told its a 5.4 haha",https://www.mountainproject.com/route/105799721/horseman,1,"New York > The Gunks > The Trapps > a1. The Uberfall - left",3.5,-1,Lead,Flash,Trad,,120,1500
2022-07-14,"Run it up the Flagpole",V0+,"Also worked on omicron and floundering quite a bit",https://www.mountainproject.com/route/112409528/run-it-up-the-flagpole,2,"New York > Powerlinez > * Powerlinez Bouldering > The Loop > History of Flight: Lower tier",1.8,-1,Send,,Boulder,,10,20010
2022-07-04,"The Cold Bare Rapport",5.8-,"good climbing at the middle & top, somewhat dirty at the bottom",https://www.mountainproject.com/route/118995978/the-cold-bare-rapport,1,"New York > Adirondacks > F: Lake George Region > Shelving Rock > 5. Jackass Buttress",1.8,2,Lead,Flash,Sport,,90,2000
2022-07-04,Devo,5.8,,https://www.mountainproject.com/route/108191600/devo,1,"New York > Adirondacks > F: Lake George Region > Shelving Rock > 3. Neanderthal Cave",2.8,-1,Lead,Redpoint,Sport,,95,2100
2022-07-04,Dweezil,5.7,"Climbed the extension.  fell at 2nd to last bolt",https://www.mountainproject.com/route/108191851/dweezil,1,"New York > Adirondacks > F: Lake George Region > Shelving Rock > 3. Neanderthal Cave",2.1,-1,Lead,Fell/Hung,Sport,,65,1800
2022-07-03,"Johnny Tsunami",5.10b,"Would not recommend working this in the mid-afternoon heat.  cooled down in the cave after",https://www.mountainproject.com/route/108211357/johnny-tsunami,1,"New York > Adirondacks > F: Lake George Region > Shelving Rock > 4. The Big Wall",3.2,-1,Lead,Fell/Hung,Sport,,90,2900
2022-07-03,"Shock and Awe",5.7,,https://www.mountainproject.com/route/108192883/shock-and-awe,1,"New York > Adirondacks > F: Lake George Region > Shelving Rock > 6. Desert Shield Area",2.3,-1,Lead,Flash,Sport,,55,1800
2022-07-03,"Shelving Rock Earth Penatrator",5.6,,https://www.mountainproject.com/route/108192869/shelving-rock-earth-penatrator,1,"New York > Adirondacks > F: Lake George Region > Shelving Rock > 6. Desert Shield Area",2.2,-1,Lead,,Sport,,55,1600
2022-07-03,"Shelving Rock Earth Penatrator",5.6,,https://www.mountainproject.com/route/108192869/shelving-rock-earth-penatrator,1,"New York > Adirondacks > F: Lake George Region > Shelving Rock > 6. Desert Shield Area",2.2,-1,Lead,Onsight,Sport,,55,1600
2022-07-03,Devo,5.8,"favorite climb at shelving rock so far",https://www.mountainproject.com/route/108191600/devo,1,"New York > Adirondacks > F: Lake George Region > Shelving Rock > 3. Neanderthal Cave",2.8,-1,Lead,Flash,Sport,,95,2100
2022-07-03,"Sub Dude",5.7,,https://www.mountainproject.com/route/108191844/sub-dude,1,"New York > Adirondacks > F: Lake George Region > Shelving Rock > 3. Neanderthal Cave",2.1,-1,Lead,Flash,Sport,,70,1800
2022-06-05,"Will to Power",5.10a,"set the anchor further left above the rounded arete, (moves are very thin just left of full sickle)",https://www.mountainproject.com/route/112248446/will-to-power,1,"New York > Powerlinez > m. Picatinny > 4. Nechtanc",2.3,-1,TR,,"Trad, TR",,35,2600
2022-06-05,"Full Sickle",5.8+,"practiced placing gear",https://www.mountainproject.com/route/112248456/full-sickle,1,"New York > Powerlinez > m. Picatinny > 4. Nechtanc",2.7,-1,TR,,"Trad, TR",,35,2200
2022-06-05,"Roofy Direct",5.10a,"TRed up to the top set of bolts",https://www.mountainproject.com/route/110476038/roofy-direct,1,"New York > Powerlinez > k. Tower Wall area > 4. Dave's Wall",3.1,-1,TR,,"Trad, TR",,45,2600
2022-06-05,"Rachel's Crack",5.8-,"finally got on it! great jams",https://www.mountainproject.com/route/108425035/rachels-crack,1,"New York > Powerlinez > k. Tower Wall area > 6. The Tower Wall",3.1,-1,TR,,"Trad, TR",,90,2000
2022-05-30,"The  Flake",5.7,"/w Jenni + Markus. Fun rigging the top down belay",https://www.mountainproject.com/route/106489235/the-flake,1,"Maine > -Acadia National Park > Otter Cliffs",2.9,-1,TR,,"Trad, TR",,60,1800
2022-05-30,"In The Groove",5.5,,https://www.mountainproject.com/route/106034975/in-the-groove,1,"Maine > -Acadia National Park > Otter Cliffs",2.5,-1,TR,,"Trad, TR",,55,1500
2022-05-30,"Wonder Wall",5.8-,,https://www.mountainproject.com/route/106034980/wonder-wall,1,"Maine > -Acadia National Park > Otter Cliffs",2.8,-1,TR,,TR,,50,2000
2022-05-30,"Wonder Wall - Right",5.7,,https://www.mountainproject.com/route/106843479/wonder-wall-right,1,"Maine > -Acadia National Park > Otter Cliffs",2.7,-1,TR,,TR,,50,1800
2022-05-29,"Parking Lot Left Arete",V0,,https://www.mountainproject.com/route/114363425/parking-lot-left-arete,1,"Maine > -Acadia National Park > -MDI Bouldering > Beech Cliff Bouldering",1.8,-1,Send,,Boulder,,9,20008
2022-05-29,"Parking Lot Boulder",V2,"Forgot the crashpad at home",https://www.mountainproject.com/route/112134449/parking-lot-boulder,1,"Maine > -Acadia National Park > -MDI Bouldering > Beech Cliff Bouldering",2.7,-1,Send,,Boulder,,12,20200
2022-05-24,"Jimmy Up!",V1,,https://www.mountainproject.com/route/113562866/jimmy-up,1,"New York > Powerlinez > * Powerlinez Bouldering > Boulder Road > Freefall / Fringe",3.4,-1,Send,,Boulder,,,20100
2022-05-24,"Free Warmup",V0,,https://www.mountainproject.com/route/113562871/free-warmup,1,"New York > Powerlinez > * Powerlinez Bouldering > Boulder Road > Freefall / Fringe",2.8,-1,Flash,,Boulder,,,20008
2022-05-24,"High Heel",V0+,,https://www.mountainproject.com/route/111788886/high-heel,1,"New York > Powerlinez > * Powerlinez Bouldering > Rock Dojo > High Heel Boulder",2.7,-1,,,Boulder,,,20010
2022-05-01,Whalehunter,5.9,,https://www.mountainproject.com/route/108191636/whalehunter,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",3.0,-1,TR,,"Trad, TR",,,2400
2022-05-01,"Starship Troopers",5.9,,https://www.mountainproject.com/route/112331684/starship-troopers,1,"New York > Powerlinez > s. Books Tier > 4. Adventure Stories",3.0,-1,TR,,TR,,80,2400
2022-05-01,"Northwest Passage",3rd,,https://www.mountainproject.com/route/112363205/northwest-passage,1,"New York > Powerlinez > s. Books Tier > 4. Adventure Stories",1.5,-1,Solo,,"Trad, TR",,30,800
2022-05-01,"Where the Wild Things Are",4th,,https://www.mountainproject.com/route/112348516/where-the-wild-things-are,1,"New York > Powerlinez > s. Books Tier > 4. Adventure Stories",0.5,-1,Solo,,"Trad, TR",,30,900
2022-05-01,"Ruby Ray Mystery","5.8+ PG13",,https://www.mountainproject.com/route/112348351/ruby-ray-mystery,1,"New York > Powerlinez > s. Books Tier > 4. Adventure Stories",3.3,-1,TR,,"Trad, TR",,50,2200
2022-05-01,"Kafka on the Shore",5.8,,https://www.mountainproject.com/route/114209938/kafka-on-the-shore,1,"New York > Powerlinez > s. Books Tier > 6. The Good Book",2.6,-1,TR,,"Trad, TR",,40,2100
2022-04-24,"Good Enough",5.5,"Lots of new leaders I was with struggled with this one, the stemming mantle at the end wasn’t bad though",https://www.mountainproject.com/route/107882759/good-enough,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > d. Tenuous Odyssey Sector",1.9,-1,Lead,Pinkpoint,"Trad, Sport",,45,1500
2022-04-24,"Eight ... No. Ten!",5.10a/b,"Fell on upper face. Look for 2 finger pocket left. Calm head needed for middle section. Try left corner at bottom instead of thin line up right. Met and discussed some beta with climberdude after ",https://www.mountainproject.com/route/108287326/eight-no-ten,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > j. Train in Vain Sector",2.1,-1,Lead,Fell/Hung,Sport,,50,2800
2022-04-24,"Can't Remember",5.8,"Warmup for the day",https://www.mountainproject.com/route/107494024/cant-remember,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > c Electric Co. Sector",2.0,-1,Lead,Flash,Sport,,70,2100
2022-04-24,"Mental As Anything",5.9+,"Ooooo what a beautiful climb",https://www.mountainproject.com/route/107375223/mental-as-anything,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > k. Hydroman Sector",3.1,-1,Lead,Onsight,Sport,,,2500
